mod_hex_id,courseID,module.type,desc,L2,L2label,L1,L1label,order,unq_stu,unq_stu.1,unq_stu.2,events,events.1,events.2,totalTime,totalTime.1,totalTime.2
baa192f8f93743ed9626f007022e864d,MITProfessionalX+SysEngxB1+3T2016,problem+block,Question #9,7ba152d4c5d14ad58334cd352cfb2751,Graded Activity (15 min),19d52da9bee046a28e8c0a883773e86a,Week 1: Systems Thinking (3.5 hrs),242,1452,1342,110,2780,2570,210,1005.7,938.1,67.6
9002c82ba7d64faaa83fc8d14fc7aa3f,MITProfessionalX+SysEngxB1+3T2016,problem+block,Question #10,7ba152d4c5d14ad58334cd352cfb2751,Graded Activity (15 min),19d52da9bee046a28e8c0a883773e86a,Week 1: Systems Thinking (3.5 hrs),243,1456,1346,110,2158,1993,165,652.6,612.0833333,40.51666667
5ce6b4b90df44c3391d05fa238a6c14b,MITProfessionalX+SysEngxB1+3T2016,problem+block,Question #11,7ba152d4c5d14ad58334cd352cfb2751,Graded Activity (15 min),19d52da9bee046a28e8c0a883773e86a,Week 1: Systems Thinking (3.5 hrs),244,1457,1346,111,2168,1986,182,700.6166667,665.35,35.26666667
0dcb125a677f45d1ad1b7d5eb8cc3d8f,MITProfessionalX+SysEngxB1+3T2016,html+block,,220343c71d17417e9d9a175739851566,Project (1-1.5 hrs),19d52da9bee046a28e8c0a883773e86a,Week 1: Systems Thinking (3.5 hrs),247,1539,1353,186,23367,20999,2368,73008.051,65721.49236,7286.558631
27c05323f41d443e9ad5940d6113bffa,MITProfessionalX+SysEngxB1+3T2016,html+block,,220343c71d17417e9d9a175739851566,Project (1-1.5 hrs),19d52da9bee046a28e8c0a883773e86a,Week 1: Systems Thinking (3.5 hrs),248,0,0,0,0,0,0,0,0,0
d1b5e55eeb214c8093e689cb3c4bbb75,MITProfessionalX+SysEngxB1+3T2016,html+block,,220343c71d17417e9d9a175739851566,Project (1-1.5 hrs),19d52da9bee046a28e8c0a883773e86a,Week 1: Systems Thinking (3.5 hrs),249,0,0,0,0,0,0,0,0,0
f2659198591c4e6bbcc84e7fc4ecedc1,MITProfessionalX+SysEngxB1+3T2016,html+block,,220343c71d17417e9d9a175739851566,Project (1-1.5 hrs),19d52da9bee046a28e8c0a883773e86a,Week 1: Systems Thinking (3.5 hrs),250,0,0,0,0,0,0,0,0,0
d659a1d9b5b641109e16f8c17a0c47f9,MITProfessionalX+SysEngxB1+3T2016,html+block,,220343c71d17417e9d9a175739851566,Project (1-1.5 hrs),19d52da9bee046a28e8c0a883773e86a,Week 1: Systems Thinking (3.5 hrs),252,1481,1333,148,3435,3123,312,46968.44569,43256.56667,3711.879021
03d06c1a6e5f499d877c658eefa60984,MITProfessionalX+SysEngxB1+3T2016,video+block,Introduction to Course Project,220343c71d17417e9d9a175739851566,Project (1-1.5 hrs),19d52da9bee046a28e8c0a883773e86a,Week 1: Systems Thinking (3.5 hrs),253,1273,1165,108,3789,3436,353,4286.066667,3868.233334,417.8333333
e04a29bbcd514b16807e614e0fc59f65,MITProfessionalX+SysEngxB1+3T2016,html+block,,220343c71d17417e9d9a175739851566,Project (1-1.5 hrs),19d52da9bee046a28e8c0a883773e86a,Week 1: Systems Thinking (3.5 hrs),255,1462,1329,133,3608,3285,323,16961.28333,15984.46667,976.8166667
65c42121d8014b999895558d581031f9,MITProfessionalX+SysEngxB1+3T2016,html+block,Instructions,220343c71d17417e9d9a175739851566,Project (1-1.5 hrs),19d52da9bee046a28e8c0a883773e86a,Week 1: Systems Thinking (3.5 hrs),256,0,0,0,0,0,0,0,0,0
1d576e2d43dc475fbd98dabaac79ad0e,MITProfessionalX+SysEngxB1+3T2016,html+block,,220343c71d17417e9d9a175739851566,Project (1-1.5 hrs),19d52da9bee046a28e8c0a883773e86a,Week 1: Systems Thinking (3.5 hrs),258,879,795,84,1650,1485,165,15430.01667,14019.65,1410.366667
d28a4303d33f46189f8b7373063b4fcb,MITProfessionalX+SysEngxB1+3T2016,openassessment+block,Project Assessment: Week 1,220343c71d17417e9d9a175739851566,Project (1-1.5 hrs),19d52da9bee046a28e8c0a883773e86a,Week 1: Systems Thinking (3.5 hrs),259,1326,1241,85,4167,3870,297,17067.33226,15962.35,1104.982259
8301f1b1a59b4f608ed3afab0a9b2eb3,MITProfessionalX+SysEngxB1+3T2016,html+block,,e5bfdd6ea52c45dab88fc03e6379f469,Key Takeaways (2 min),19d52da9bee046a28e8c0a883773e86a,Week 1: Systems Thinking (3.5 hrs),262,1442,1302,140,4289,3938,351,4650.35,4079.35,571
bd6322a6f3cd4e6d998751f14c79116d,MITProfessionalX+SysEngxB1+3T2016,html+block,,e5bfdd6ea52c45dab88fc03e6379f469,Key Takeaways (2 min),19d52da9bee046a28e8c0a883773e86a,Week 1: Systems Thinking (3.5 hrs),263,0,0,0,0,0,0,0,0,0
f80bc5426ff84e1e9a3dae4d3655b738,MITProfessionalX+SysEngxB1+3T2016,html+block,,55f24215b5f947d0a3753c8c05cec3f2,Key Ideas (2 min),63fbc15b9b194b88bba0b1fa81cbb3fb,Week 2: Function and Emergence (4-5 hrs),267,1486,1338,148,7184,6656,528,1736.7,1586.916666,149.7833333
4902b070072a457b9561d91155db7245,MITProfessionalX+SysEngxB1+3T2016,video+block,Key Ideas,55f24215b5f947d0a3753c8c05cec3f2,Key Ideas (2 min),63fbc15b9b194b88bba0b1fa81cbb3fb,Week 2: Function and Emergence (4-5 hrs),268,1378,1267,111,7909,7189,720,13665.54133,12288.05,1377.491325
9d8f766bd7d94388906724ecb757a2a0,MITProfessionalX+SysEngxB1+3T2016,html+block,,55f24215b5f947d0a3753c8c05cec3f2,Key Ideas (2 min),63fbc15b9b194b88bba0b1fa81cbb3fb,Week 2: Function and Emergence (4-5 hrs),269,0,0,0,0,0,0,0,0,0
ae819cf4d7a442319b20dd75d93260e1,MITProfessionalX+SysEngxB1+3T2016,html+block,,ea29a745ecc84fcc9b65465cecddf068,Product System (10 min),63fbc15b9b194b88bba0b1fa81cbb3fb,Week 2: Function and Emergence (4-5 hrs),272,1464,1330,134,5093,4681,412,919.6473002,731.2139669,188.4333333
656068ef68eb402ea6cbcbc1a545e0af,MITProfessionalX+SysEngxB1+3T2016,video+block,Whole Product System and System Boundary,ea29a745ecc84fcc9b65465cecddf068,Product System (10 min),63fbc15b9b194b88bba0b1fa81cbb3fb,Week 2: Function and Emergence (4-5 hrs),273,1377,1268,109,12568,11759,809,33885.9,31173.21667,2712.683333
63fc3043883f48e79ce8b997731e0aba,MITProfessionalX+SysEngxB1+3T2016,html+block,,ea29a745ecc84fcc9b65465cecddf068,Product System (10 min),63fbc15b9b194b88bba0b1fa81cbb3fb,Week 2: Function and Emergence (4-5 hrs),274,0,0,0,0,0,0,0,0,0
6bc7e2fe6d1f497a850aa30c193b20fc,MITProfessionalX+SysEngxB1+3T2016,html+block,,ea29a745ecc84fcc9b65465cecddf068,Product System (10 min),63fbc15b9b194b88bba0b1fa81cbb3fb,Week 2: Function and Emergence (4-5 hrs),275,0,0,0,0,0,0,0,0,0
f0dcc1c1218348c68b8fc43485e52696,MITProfessionalX+SysEngxB1+3T2016,html+block,,ea29a745ecc84fcc9b65465cecddf068,Product System (10 min),63fbc15b9b194b88bba0b1fa81cbb3fb,Week 2: Function and Emergence (4-5 hrs),276,0,0,0,0,0,0,0,0,0
7b60d02e46af41a1a4b280c87529458c,MITProfessionalX+SysEngxB1+3T2016,problem+block,Question #1,ea29a745ecc84fcc9b65465cecddf068,Product System (10 min),63fbc15b9b194b88bba0b1fa81cbb3fb,Week 2: Function and Emergence (4-5 hrs),277,1347,1251,96,2224,2062,162,680.2666667,634.7333333,45.53333333
62c394136e7b4f93a51b8f335980552c,MITProfessionalX+SysEngxB1+3T2016,problem+block,Question #2,ea29a745ecc84fcc9b65465cecddf068,Product System (10 min),63fbc15b9b194b88bba0b1fa81cbb3fb,Week 2: Function and Emergence (4-5 hrs),278,1346,1249,97,3008,2785,223,970.45,938.2,32.25
1a9a4835a66940fbbafcea5399778215,MITProfessionalX+SysEngxB1+3T2016,html+block,,95d2c586ba8a455b8777af052669005e,Function (15 min),63fbc15b9b194b88bba0b1fa81cbb3fb,Week 2: Function and Emergence (4-5 hrs),281,1450,1326,124,7565,6962,603,2081.066667,1777.416666,303.65
1f5482bfef2540b3ab68f99c93add68b,MITProfessionalX+SysEngxB1+3T2016,video+block,What is Function?,95d2c586ba8a455b8777af052669005e,Function (15 min),63fbc15b9b194b88bba0b1fa81cbb3fb,Week 2: Function and Emergence (4-5 hrs),282,1358,1259,99,14171,13078,1093,23029.58333,21154.55,1875.033333
47af078655354df8b5d344434a7dd2f1,MITProfessionalX+SysEngxB1+3T2016,html+block,,95d2c586ba8a455b8777af052669005e,Function (15 min),63fbc15b9b194b88bba0b1fa81cbb3fb,Week 2: Function and Emergence (4-5 hrs),283,0,0,0,0,0,0,0,0,0
246e1104f84443b58e30bf4b0d306506,MITProfessionalX+SysEngxB1+3T2016,html+block,,95d2c586ba8a455b8777af052669005e,Function (15 min),63fbc15b9b194b88bba0b1fa81cbb3fb,Week 2: Function and Emergence (4-5 hrs),284,0,0,0,0,0,0,0,0,0
4ee24eee72fe464a939b1f8fa93e309a,MITProfessionalX+SysEngxB1+3T2016,problem+block,Question #1,95d2c586ba8a455b8777af052669005e,Function (15 min),63fbc15b9b194b88bba0b1fa81cbb3fb,Week 2: Function and Emergence (4-5 hrs),285,1352,1257,95,2126,1964,162,708.3833333,590.3666666,118.0166667
716ef3abf81d4b21a62cf3502607c5cf,MITProfessionalX+SysEngxB1+3T2016,problem+block,Question #2,95d2c586ba8a455b8777af052669005e,Function (15 min),63fbc15b9b194b88bba0b1fa81cbb3fb,Week 2: Function and Emergence (4-5 hrs),286,1352,1258,94,2924,2732,192,784.65,741.6166666,43.03333333
7f1a148317774457aa56146869374c25,MITProfessionalX+SysEngxB1+3T2016,problem+block,Question #3,95d2c586ba8a455b8777af052669005e,Function (15 min),63fbc15b9b194b88bba0b1fa81cbb3fb,Week 2: Function and Emergence (4-5 hrs),287,1351,1256,95,2274,2121,153,1393.616667,1275.75,117.8666667
3a83aae9cfb64b75acd2bb68e5bac388,MITProfessionalX+SysEngxB1+3T2016,html+block,Question Diagram,95d2c586ba8a455b8777af052669005e,Function (15 min),63fbc15b9b194b88bba0b1fa81cbb3fb,Week 2: Function and Emergence (4-5 hrs),288,0,0,0,0,0,0,0,0,0
6db9d9e259e94242a2afa8044f503a52,MITProfessionalX+SysEngxB1+3T2016,problem+block,Question #4,95d2c586ba8a455b8777af052669005e,Function (15 min),63fbc15b9b194b88bba0b1fa81cbb3fb,Week 2: Function and Emergence (4-5 hrs),289,1353,1258,95,2585,2396,189,860.7833333,814.9333334,45.85
5b6bf5c7a2de4dc2bc049a3d1726311b,MITProfessionalX+SysEngxB1+3T2016,html+block,,95d2c586ba8a455b8777af052669005e,Function (15 min),63fbc15b9b194b88bba0b1fa81cbb3fb,Week 2: Function and Emergence (4-5 hrs),291,253,234,19,441,408,33,292.0666667,225.55,66.51666667
aef55aea9b4541f7a0c84eec75a8fda9,MITProfessionalX+SysEngxB1+3T2016,html+block,,95d2c586ba8a455b8777af052669005e,Function (15 min),63fbc15b9b194b88bba0b1fa81cbb3fb,Week 2: Function and Emergence (4-5 hrs),292,0,0,0,0,0,0,0,0,0
fcd1aadb869142f9b4d01ec5e7bec973,MITProfessionalX+SysEngxB1+3T2016,video+block,,95d2c586ba8a455b8777af052669005e,Function (15 min),63fbc15b9b194b88bba0b1fa81cbb3fb,Week 2: Function and Emergence (4-5 hrs),293,1297,1206,91,18294,17217,1077,26010.2,24501.78334,1508.416667
e9b72240243a4fa5b41bb0985abb7dfe,MITProfessionalX+SysEngxB1+3T2016,html+block,,95d2c586ba8a455b8777af052669005e,Function (15 min),63fbc15b9b194b88bba0b1fa81cbb3fb,Week 2: Function and Emergence (4-5 hrs),294,0,0,0,0,0,0,0,0,0
455de45eefdc42d1ae3d48497bb6af00,MITProfessionalX+SysEngxB1+3T2016,html+block,,95d2c586ba8a455b8777af052669005e,Function (15 min),63fbc15b9b194b88bba0b1fa81cbb3fb,Week 2: Function and Emergence (4-5 hrs),295,0,0,0,0,0,0,0,0,0
7eabfa5511184f5fa73e6aef8030b5c4,MITProfessionalX+SysEngxB1+3T2016,drag-and-drop-v2+block,,95d2c586ba8a455b8777af052669005e,Function (15 min),63fbc15b9b194b88bba0b1fa81cbb3fb,Week 2: Function and Emergence (4-5 hrs),296,0,0,0,0,0,0,0,0,0
50162634301a4f78a634e7e63e8ae1f0,MITProfessionalX+SysEngxB1+3T2016,problem+block,Question #2,95d2c586ba8a455b8777af052669005e,Function (15 min),63fbc15b9b194b88bba0b1fa81cbb3fb,Week 2: Function and Emergence (4-5 hrs),297,1333,1240,93,2537,2361,176,1144.516667,1027.566667,116.95
dca7bef943074e0aa9ae514c3e1eb6ed,MITProfessionalX+SysEngxB1+3T2016,problem+block,Question #3,95d2c586ba8a455b8777af052669005e,Function (15 min),63fbc15b9b194b88bba0b1fa81cbb3fb,Week 2: Function and Emergence (4-5 hrs),298,1325,1232,93,2895,2648,247,1085.516667,1012.85,72.66666667
fa056b71523e4a28bf74d19e9b64da85,MITProfessionalX+SysEngxB1+3T2016,problem+block,Question #4,95d2c586ba8a455b8777af052669005e,Function (15 min),63fbc15b9b194b88bba0b1fa81cbb3fb,Week 2: Function and Emergence (4-5 hrs),299,1331,1238,93,2871,2666,205,754.8833333,654.05,100.8333333
cb976551c0344e46b2f5943c569e8c2e,MITProfessionalX+SysEngxB1+3T2016,html+block,,b4f134e6c634446ebbd4789a2da82d61,Analyzing Function (40 min),63fbc15b9b194b88bba0b1fa81cbb3fb,Week 2: Function and Emergence (4-5 hrs),302,1439,1318,121,8748,8108,640,16661.81667,15213.36667,1448.45
ba32ee50fb304f3880dcdfd9c488e7ad,MITProfessionalX+SysEngxB1+3T2016,video+block,Functional Analysis,b4f134e6c634446ebbd4789a2da82d61,Analyzing Function (40 min),63fbc15b9b194b88bba0b1fa81cbb3fb,Week 2: Function and Emergence (4-5 hrs),303,1343,1250,93,13931,13198,733,37971.9,35156.55,2815.35
c09dc266403e4cbb95c826badcb7846d,MITProfessionalX+SysEngxB1+3T2016,html+block,,b4f134e6c634446ebbd4789a2da82d61,Analyzing Function (40 min),63fbc15b9b194b88bba0b1fa81cbb3fb,Week 2: Function and Emergence (4-5 hrs),304,0,0,0,0,0,0,0,0,0
a0b149bff00447cd9aef27dcd257d9d8,MITProfessionalX+SysEngxB1+3T2016,html+block,,b4f134e6c634446ebbd4789a2da82d61,Analyzing Function (40 min),63fbc15b9b194b88bba0b1fa81cbb3fb,Week 2: Function and Emergence (4-5 hrs),305,0,0,0,0,0,0,0,0,0
e7e909c4eef94b7693c60b6e6cf9c679,MITProfessionalX+SysEngxB1+3T2016,html+block,,b4f134e6c634446ebbd4789a2da82d61,Analyzing Function (40 min),63fbc15b9b194b88bba0b1fa81cbb3fb,Week 2: Function and Emergence (4-5 hrs),306,0,0,0,0,0,0,0,0,0
faa342830c3f44fea47c83aa5787ed12,MITProfessionalX+SysEngxB1+3T2016,problem+block,Question #1,b4f134e6c634446ebbd4789a2da82d61,Analyzing Function (40 min),63fbc15b9b194b88bba0b1fa81cbb3fb,Week 2: Function and Emergence (4-5 hrs),307,1328,1244,84,4194,3906,288,1559.083333,1426.833333,132.25
d7112eb543734174b3fdf62c77c64b15,MITProfessionalX+SysEngxB1+3T2016,problem+block,Question #2,b4f134e6c634446ebbd4789a2da82d61,Analyzing Function (40 min),63fbc15b9b194b88bba0b1fa81cbb3fb,Week 2: Function and Emergence (4-5 hrs),308,1325,1241,84,2462,2301,161,592.7833333,523.9,68.88333333
2562dbfb8e5948b2a771c7388d36544a,MITProfessionalX+SysEngxB1+3T2016,problem+block,Question #3,b4f134e6c634446ebbd4789a2da82d61,Analyzing Function (40 min),63fbc15b9b194b88bba0b1fa81cbb3fb,Week 2: Function and Emergence (4-5 hrs),309,1327,1244,83,2283,2152,131,559.8,528.5,31.3
b98ed83e7440476cb1c90b127a3f45bb,MITProfessionalX+SysEngxB1+3T2016,html+block,,b4f134e6c634446ebbd4789a2da82d61,Analyzing Function (40 min),63fbc15b9b194b88bba0b1fa81cbb3fb,Week 2: Function and Emergence (4-5 hrs),311,1348,1257,91,2831,2638,193,1635.066667,1522.783334,112.2833333
b37d54b9ee2346a4b9ea660825fc7498,MITProfessionalX+SysEngxB1+3T2016,html+block,Text,b4f134e6c634446ebbd4789a2da82d61,Analyzing Function (40 min),63fbc15b9b194b88bba0b1fa81cbb3fb,Week 2: Function and Emergence (4-5 hrs),312,0,0,0,0,0,0,0,0,0
c33d8363e2c942c18e11b7c3188b10d6,MITProfessionalX+SysEngxB1+3T2016,word_cloud+block,End Product of Functional Analysis,b4f134e6c634446ebbd4789a2da82d61,Analyzing Function (40 min),63fbc15b9b194b88bba0b1fa81cbb3fb,Week 2: Function and Emergence (4-5 hrs),313,0,0,0,0,0,0,0,0,0
09d75f2c3f0d4d728bdea5304a7112f7,MITProfessionalX+SysEngxB1+3T2016,word_cloud+block,Tools of Functional Analysis,b4f134e6c634446ebbd4789a2da82d61,Analyzing Function (40 min),63fbc15b9b194b88bba0b1fa81cbb3fb,Week 2: Function and Emergence (4-5 hrs),314,0,0,0,0,0,0,0,0,0
09f29fa51a884a8ea7188901abcb158c,MITProfessionalX+SysEngxB1+3T2016,html+block,,b4f134e6c634446ebbd4789a2da82d61,Analyzing Function (40 min),63fbc15b9b194b88bba0b1fa81cbb3fb,Week 2: Function and Emergence (4-5 hrs),315,0,0,0,0,0,0,0,0,0
19d54b7fd5a2474da7621af25c7f0f6d,MITProfessionalX+SysEngxB1+3T2016,html+block,Discussion,b4f134e6c634446ebbd4789a2da82d61,Analyzing Function (40 min),63fbc15b9b194b88bba0b1fa81cbb3fb,Week 2: Function and Emergence (4-5 hrs),316,0,0,0,0,0,0,0,0,0
84c09f0928014703ad8bc9fc9febda28,MITProfessionalX+SysEngxB1+3T2016,html+block,,b4f134e6c634446ebbd4789a2da82d61,Analyzing Function (40 min),63fbc15b9b194b88bba0b1fa81cbb3fb,Week 2: Function and Emergence (4-5 hrs),318,1312,1229,83,2318,2177,141,15084.33333,14059.21667,1025.116667
3b79717222e440c1a9790d451480f300,MITProfessionalX+SysEngxB1+3T2016,video+block,Framework of Function,b4f134e6c634446ebbd4789a2da82d61,Analyzing Function (40 min),63fbc15b9b194b88bba0b1fa81cbb3fb,Week 2: Function and Emergence (4-5 hrs),319,1232,1161,71,7340,6925,415,21786.88333,20665.51667,1121.366667
16a9dfe0538b42298dea0f70b559aba4,MITProfessionalX+SysEngxB1+3T2016,html+block,,b4f134e6c634446ebbd4789a2da82d61,Analyzing Function (40 min),63fbc15b9b194b88bba0b1fa81cbb3fb,Week 2: Function and Emergence (4-5 hrs),320,0,0,0,0,0,0,0,0,0
308161dd2adb41c580b98cb0f7bc1bfa,MITProfessionalX+SysEngxB1+3T2016,html+block,,b4f134e6c634446ebbd4789a2da82d61,Analyzing Function (40 min),63fbc15b9b194b88bba0b1fa81cbb3fb,Week 2: Function and Emergence (4-5 hrs),321,0,0,0,0,0,0,0,0,0
31fa8b19813a40cfa03c91800ce6c1ca,MITProfessionalX+SysEngxB1+3T2016,html+block,,b4f134e6c634446ebbd4789a2da82d61,Analyzing Function (40 min),63fbc15b9b194b88bba0b1fa81cbb3fb,Week 2: Function and Emergence (4-5 hrs),322,0,0,0,0,0,0,0,0,0
3e5de56dbabd4c3fac16ab53683b7a55,MITProfessionalX+SysEngxB1+3T2016,problem+block,Question #1,b4f134e6c634446ebbd4789a2da82d61,Analyzing Function (40 min),63fbc15b9b194b88bba0b1fa81cbb3fb,Week 2: Function and Emergence (4-5 hrs),323,1264,1195,69,3476,3277,199,2699,2534.416667,164.5833333
b43638a858614b0286436257ec1b7ec0,MITProfessionalX+SysEngxB1+3T2016,problem+block,Question #2,b4f134e6c634446ebbd4789a2da82d61,Analyzing Function (40 min),63fbc15b9b194b88bba0b1fa81cbb3fb,Week 2: Function and Emergence (4-5 hrs),324,1261,1192,69,3435,3226,209,1907.333333,1816.466666,90.86666667
e568ea24a489448cbb83ab241952a801,MITProfessionalX+SysEngxB1+3T2016,problem+block,Question #3,b4f134e6c634446ebbd4789a2da82d61,Analyzing Function (40 min),63fbc15b9b194b88bba0b1fa81cbb3fb,Week 2: Function and Emergence (4-5 hrs),325,1259,1190,69,2111,1990,121,482.7,456.9333333,25.76666667
60d6076db17d4ddcb726506e2abea695,MITProfessionalX+SysEngxB1+3T2016,html+block,,b4f134e6c634446ebbd4789a2da82d61,Analyzing Function (40 min),63fbc15b9b194b88bba0b1fa81cbb3fb,Week 2: Function and Emergence (4-5 hrs),327,1305,1224,81,2387,2243,144,8024.666667,7409.816667,614.85
b036fcdf720e489caabab0c6def82189,MITProfessionalX+SysEngxB1+3T2016,html+block,Functional Interactions and Architecture,b4f134e6c634446ebbd4789a2da82d61,Analyzing Function (40 min),63fbc15b9b194b88bba0b1fa81cbb3fb,Week 2: Function and Emergence (4-5 hrs),328,0,0,0,0,0,0,0,0,0
ac4ede8d1fbc4bc0bb4dbc91a1416c6f,MITProfessionalX+SysEngxB1+3T2016,html+block,,b4f134e6c634446ebbd4789a2da82d61,Analyzing Function (40 min),63fbc15b9b194b88bba0b1fa81cbb3fb,Week 2: Function and Emergence (4-5 hrs),330,453,430,23,660,623,37,2652.366667,2442.166667,210.2
761ed05ca44745c0bac3c36ffbea6a9d,MITProfessionalX+SysEngxB1+3T2016,drag-and-drop-v2+block,,b4f134e6c634446ebbd4789a2da82d61,Analyzing Function (40 min),63fbc15b9b194b88bba0b1fa81cbb3fb,Week 2: Function and Emergence (4-5 hrs),331,0,0,0,0,0,0,0,0,0
2980f6f141c947c5861c2cde57befd3d,MITProfessionalX+SysEngxB1+3T2016,html+block,,33e5a8597fd544ac8be86a459d8b29ea,Architecture as Form to Function Mapping (10 min),63fbc15b9b194b88bba0b1fa81cbb3fb,Week 2: Function and Emergence (4-5 hrs),334,1376,1284,92,4263,4028,235,909.9166667,752.5333333,157.3833333
fa15d5ea8f5a4e4fb1792f08522ef699,MITProfessionalX+SysEngxB1+3T2016,video+block,Architecture as a Mapping of Form to Function,33e5a8597fd544ac8be86a459d8b29ea,Architecture as Form to Function Mapping (10 min),63fbc15b9b194b88bba0b1fa81cbb3fb,Week 2: Function and Emergence (4-5 hrs),335,1269,1194,75,13916,13192,724,30893.61667,29301.56667,1592.05
900aa729694e408c95450ec3842a58dd,MITProfessionalX+SysEngxB1+3T2016,html+block,,33e5a8597fd544ac8be86a459d8b29ea,Architecture as Form to Function Mapping (10 min),63fbc15b9b194b88bba0b1fa81cbb3fb,Week 2: Function and Emergence (4-5 hrs),336,0,0,0,0,0,0,0,0,0
8f9b023e231a4f63b8ef986cfe5435f6,MITProfessionalX+SysEngxB1+3T2016,html+block,,33e5a8597fd544ac8be86a459d8b29ea,Architecture as Form to Function Mapping (10 min),63fbc15b9b194b88bba0b1fa81cbb3fb,Week 2: Function and Emergence (4-5 hrs),337,0,0,0,0,0,0,0,0,0
d203403ab1a64b6aaaa239fd74416444,MITProfessionalX+SysEngxB1+3T2016,html+block,,33e5a8597fd544ac8be86a459d8b29ea,Architecture as Form to Function Mapping (10 min),63fbc15b9b194b88bba0b1fa81cbb3fb,Week 2: Function and Emergence (4-5 hrs),338,0,0,0,0,0,0,0,0,0
73add2e9d84a4794b789965c18e7ba06,MITProfessionalX+SysEngxB1+3T2016,problem+block,Question #1,33e5a8597fd544ac8be86a459d8b29ea,Architecture as Form to Function Mapping (10 min),63fbc15b9b194b88bba0b1fa81cbb3fb,Week 2: Function and Emergence (4-5 hrs),339,1275,1208,67,3259,3066,193,1481.85,1366.266666,115.5833333
178fe081e1bb487da0cfea6f63300e02,MITProfessionalX+SysEngxB1+3T2016,problem+block,Question #2,33e5a8597fd544ac8be86a459d8b29ea,Architecture as Form to Function Mapping (10 min),63fbc15b9b194b88bba0b1fa81cbb3fb,Week 2: Function and Emergence (4-5 hrs),340,1265,1201,64,3573,3386,187,886.3833333,860.6333333,25.75
fb93f406208c494c92a7be71415decb2,MITProfessionalX+SysEngxB1+3T2016,html+block,,fcda6cbcf69d44b0a72a80dde15c0fa4,Documentation of Systems (20 min),63fbc15b9b194b88bba0b1fa81cbb3fb,Week 2: Function and Emergence (4-5 hrs),343,1361,1265,96,6443,6056,387,1685.7,1641.516666,44.18333333
7e44d902224040df97525155619a3ceb,MITProfessionalX+SysEngxB1+3T2016,html+block,,fcda6cbcf69d44b0a72a80dde15c0fa4,Documentation of Systems (20 min),63fbc15b9b194b88bba0b1fa81cbb3fb,Week 2: Function and Emergence (4-5 hrs),344,0,0,0,0,0,0,0,0,0
c7762e5226194167b95123d9cb495d27,MITProfessionalX+SysEngxB1+3T2016,video+block,Video,fcda6cbcf69d44b0a72a80dde15c0fa4,Documentation of Systems (20 min),63fbc15b9b194b88bba0b1fa81cbb3fb,Week 2: Function and Emergence (4-5 hrs),345,1120,1063,57,5984,5620,364,6362.266667,6039.216666,323.05
67a640b47a514f60b7b21a518cbaf81a,MITProfessionalX+SysEngxB1+3T2016,html+block,,fcda6cbcf69d44b0a72a80dde15c0fa4,Documentation of Systems (20 min),63fbc15b9b194b88bba0b1fa81cbb3fb,Week 2: Function and Emergence (4-5 hrs),346,0,0,0,0,0,0,0,0,0
5e228cba3ea341a4b0a3150abe4faa68,MITProfessionalX+SysEngxB1+3T2016,problem+block,Question #1,fcda6cbcf69d44b0a72a80dde15c0fa4,Documentation of Systems (20 min),63fbc15b9b194b88bba0b1fa81cbb3fb,Week 2: Function and Emergence (4-5 hrs),347,1256,1186,70,2981,2822,159,1020.516667,968.2333334,52.28333333
1d372f8ebe4a4a59b544d3e974642869,MITProfessionalX+SysEngxB1+3T2016,problem+block,Question #2,fcda6cbcf69d44b0a72a80dde15c0fa4,Documentation of Systems (20 min),63fbc15b9b194b88bba0b1fa81cbb3fb,Week 2: Function and Emergence (4-5 hrs),348,1254,1184,70,2358,2227,131,733.4833333,682.45,51.03333333
dceab9f7837e46fbaa0a7d772963543a,MITProfessionalX+SysEngxB1+3T2016,problem+block,Question #3,fcda6cbcf69d44b0a72a80dde15c0fa4,Documentation of Systems (20 min),63fbc15b9b194b88bba0b1fa81cbb3fb,Week 2: Function and Emergence (4-5 hrs),349,1251,1181,70,2009,1890,119,303.9833333,279.8333333,24.15
09469a4fa52b4811a061918558ab1fa2,MITProfessionalX+SysEngxB1+3T2016,problem+block,Question #4,fcda6cbcf69d44b0a72a80dde15c0fa4,Documentation of Systems (20 min),63fbc15b9b194b88bba0b1fa81cbb3fb,Week 2: Function and Emergence (4-5 hrs),350,1253,1183,70,1774,1673,101,311.8666667,300.6666666,11.2
60fd0729563d40d0b41f6582223a0f55,MITProfessionalX+SysEngxB1+3T2016,html+block,,fcda6cbcf69d44b0a72a80dde15c0fa4,Documentation of Systems (20 min),63fbc15b9b194b88bba0b1fa81cbb3fb,Week 2: Function and Emergence (4-5 hrs),352,1272,1200,72,1990,1884,106,869.4833333,753.8333333,115.65
26ef7e25046941a9ab719d9c8bd2ed84,MITProfessionalX+SysEngxB1+3T2016,video+block,Examples of Documentation Languages,fcda6cbcf69d44b0a72a80dde15c0fa4,Documentation of Systems (20 min),63fbc15b9b194b88bba0b1fa81cbb3fb,Week 2: Function and Emergence (4-5 hrs),353,1172,1117,55,7783,7435,348,11114.48333,10652.73333,461.75
